ID,Min Level,Name,Slot,Weight,Combat Stats,Special Effects,Attributes,Magic Resistance,Health & Mana,Spells,Other Identifiers,Classes,Monster,Location
"00035","1","a dark green eyeshade","on head","Wg1","AC-5","","","MR+8","","","SPh+8","111111111111111111","Elmer (shop)","Tynstri"

"00036","1","a deep red stone","held","Wg10","","","","","","","Arm-1","111111111111111111","the lamia","Thalos"

"00037","1","a dusty rose stone","held","Wg10","","","","","","","Int+1","111111111111111111","the lamia","Thalos"

"00038","1","a flail","wielded","Wg6","DD2d4","","","","","","","111111111111111111","the Weaponsmith (shop)","City of Midgaard"

"00039","1","a flaming twig","wielded","Wg8","DD1d1","","","","","","(flaming)","111111111111111111","the Adventurer","Storm Dragons Fortress"

"00040","1","a girdle of many pouches","about waist","Wg5","","","","","","","Cap+195","111111111111111111","Haemon","Mahn-Tor"

"00041","1","a gnarled staff","wielded","Wg15","DD1d9","","","","","","","111111111111111111","a large rat","Gnome Village"

"00042","1","a gnarled walking staff","wielded","Wg1","DD2d5 HR+3 DR+1","","","","","","","110111011111101011","an old priest","Heavy Forest"

"00043","1","a granite shield","as shield","Wg25","AC-5","","","","","","","111111111111111111","Jen Boaden the armourer (shop)","Geldenrock"

"00044","1","a guardsmans axe","wielded","Wg8","DD1d10","","","","","","","111110111011011101","the guardsman","Geldenrock"

"00045","1","a hand knit angora blanket","about body","Wg1","AC-2","","","","","","","111111111111111111","Granny Higglebottom","Stanneg"

"00046","1","a heavy brush","wielded","Wg3","HR+2 DR-5","","","","Mv+20","","Age+10","111111111111111111","Dwarven iron mill janitor","Dwarf 'n' Glob Iron Mill"

"00047","1","a hefty length of chain","wielded","Wg10","DD2d7 HR+1","","","","","","Arm-5","111000110010011101","a bruiser","Godforsaken Slum (PKOK)"

"00048","1","a holstered belt","about waist","Wg6","","","","","","","Cap+114","111111111111111111","the master spell binder","High Tower of Sorcerery"

"00049","1","a hoop of fuzzy material","held","Wg1","","","","","","","5xSleep","111111111111111111","Gemima (shop)","Geldenrock"

"00050","1","a jeweled hairpin","on head","Wg1","","","","","","","Str-1 Int+1","111111111111111111","the jeweler (shop)","Rome"

"00051","1","a Kiss me! I'm Trollish!! shirt","on body","Wg1","AC-6","","","","","","Str+1","111111111111111111","a mean ol' ugly troll","Stanneg"

"00052","1","a large club","wielded","Wg22","DD2d5","","","","","","","111110111011011101","the hobgoblin guard","Hobgoblin Mines"

"00053","1","a large fluffy towel","about body","Wg1","","","","","","","","111111111111111111","the inn guest","Stanneg"

"00054","1","a large leg bone","wielded","Wg5","DD1d4","","","","","","","111111111111111111","Giant cave (ground)","Myconoid Temple"

"00055","1","a lavender and green stone","held","Wg10","","","","MR+15","","","","111111111111111111","the lamia","Thalos"

"00056","1","a leather backpack","about body","Wg9","","","","","","","Cap+241","111111111111111111","A passage (ground)","High Tower of Sorcerery"

"00057","1","a long sword","wielded","Wg15","DD1d8","","","","","","","111111111111111111","the Weaponsmith (shop)","City of Midgaard"

"00058","1","a long black stick","as light","Wg1","","","","","","","(NoInf)","111111111111111111","Up the Mountain, Down the Mine (ground)","Dwarf 'n' Glob Iron Mill"

"00059","1","a long, black stick","held","Wg1","","","","","","","2xHeal","111111111111111111","the dwarven healer","Dwarven Kingdom"

"00060","1","a long, grey branch","wielded","Wg18","DD2d6 HR-2","","","","","","","111111111111111111","the ancient tree","Draconia"

"00061","1","a long, pointed cutlass","wielded","Wg5","DD1d7","","","","","","AN","111111111111111111","the nomad warrior","Nomad Camp"

"00062","1","a metal shield","as shield","Wg3","AC-3","","","","","","","111111111111111111","a bruiser","Godforsaken Slum (PKOK)"

"00063","1","a mirror","held","Wg1","","","","","","10xBlindness","","111111111111111111","a gang member","Godforsaken Slum (PKOK)"

"00064","1","a multicoloured key ring","around neck","Wg3","","","","","","","Cap+97","111111111111111111","the Minotaur Keymaster","Mahn-Tor"

"00065","1","a needle and some thread","held","Wg1","DR+1","","","","","","","110111011110111111","Fritz (shop)","Dwarfen Undermountain Harbour"

"00066","1","a Nelly doll","as shield","Wg3","AC-3","","","","","","","111111111111111111","Squish","?"

"00067","1","a pair of bronze gauntlets","on hands","Wg8","AC-6","","","","","","","111111111111111111","the gnome","Northern Road"

"00068","1","a pair of bronze leggings","on legs","Wg8","AC-6","","","","","","","111111111111111111","the gnome","Northern Road"

"00069","1","a pair of bronze sleeves","on arms","Wg8","AC-6","","","","","","","111111111111111111","the halfling","Northern Road"

"00070","1","a pair of fur mittens","on hands","Wg6","AC-6","","","","","","","111111111111111111","Jen Boaden the armourer (shop)",

"00071","1","a pair of iron boots","on feet","Wg6","AC-4 HR-1","","","","","","Dex-2","111111111111111111","East wing of the city hall (the glass cabinet)","Thalos"

"00072","1","a pair of iron gauntlets","on hands","Wg10","AC-7 HR-3 DR+1","","","","","","","111110111011011101","East wing of the city hall (the glass cabinet)","Thalos"

"00073","1","a pair of iron sleeves","on arms","Wg10","AC-7 HR-4 DR+2","","","","","","","111110111011011101","East wing of the city hall (the glass cabinet)","Thalos"

"00074","1","a pair of leather sandals","on feet","Wg2","AC-2","","","","","","","111111111111111111","the peddler","Rome"

"00075","1","a pair of purple socks","on feet","Wg4","AC-3","","","","","","Dex+2","111111111111111111","Annie's under-the-bed monster","Tynstri"

"00076","1","a pair of tight black leggings","on legs","Wg1","AC-5","","","","","","Dex+1","111111111111111111","the travelling saleself","Tynstri"

"00077","1","a pale blue stone","held","Wg10","","","","","","","Str+1","111111111111111111","the lamia","Thalos"

"00078","1","a pale lavender stone","held","Wg10","","","","MR+10","","","","111111111111111111","the lamia","Thalos"

"00079","1","a patrol club","wielded","Wg1","DD1d12 HR+3","","","","","","","111111111111111111","a patrolman","Godforsaken Slum (PKOK)"

"00080","1","a pearly white stone","held","Wg10","","","","","Hp+1","","","111111111111111111","the lamia","Thalos"

"00081","1","a pewter ring","on finger","Wg5","","","","","Hp+10","","Dex+1","111111111111111111","the page","Rome"

"00082","1","a pink stone","held","Wg10","","","","","","","Con+1","111111111111111111","the lamia","Thalos"

"00083","1","a piton","wielded","Wg8","DD3d3","","","","","","","111111111111111111","the burly blacksmith (shop)","Geldenrock"

"00084","1","a plain sword","wielded","Wg8","DD2d6 HR+2 DR+2","","","","","","","111111111111111111","Neb'Nvar","Heavy Forest"

"00085","1","a revolution ring","on finger","Wg1","AC-5 HR+1","","","","","","Con+1","111111111111111111","Neb'Nvar","Heavy Forest"

"00086","1","a safety lamp","as light","Wg4","","Invisibility","","","","","+Detect (NoInf)","111111111111111111","the bespectacled storekeeper (shop)","Geldenrock"

"00087","1","a satchel","held","Wg8","","","","","","","Cap+112","111111111111111111","Rose (shop)","Tynstri"

"00088","1","a scaling knife","wielded","Wg8","DD3d4","","","","","","","111111111111111111","the burly blacksmith (shop)","Geldenrock"

"00089","1","a scarlet and blue stone","held","Wg10","","","","","","","Int+1","111111111111111111","the lamia","Thalos"

"00090","1","a scruffy kitbag","about body","Wg5","","","","","","","Cap+95","111111111111111111","the Adventurer","Storm Dragons Fortress"

"00091","1","a set of crampons","on feet","Wg6","AC-1 HR+1","","","","","","Dex+1","111111111111111111","the bespectacled storekeeper (shop)","Geldenrock"

"00092","1","a set of iron greaves","on legs","Wg10","AC-7 HR-3","","","","","","Dex-3","111110111011011101","East wing of the city hall (the glass cabinet)","Thalos"

"00093","1","a shining necklace","around neck","Wg12","","","","","","","+Curse (NoRent) OE","111111111111111111","Ma Glob","Ma Glob's Dancing Parlor"

"00094","1","a small bag made from the belly of some beast","on legs","Wg1","","","","","","","Cap+19","111111111111111111","the well-disguised demon","Elysium Faire"

"00095","1","a small leather pack","about body","Wg9","","","","","","","Cap+91","111111111111111111","Astyanax","Mahn-Tor"

"00096","1","a small leather pouch","","Wg3","","","","","","","Cap+17","111111111111111111","a Runa woman","Village of Miqi'erke"

"00097","1","a small sword","wielded","Wg3","DD1d6","","","","","","","111000110010011101","the Weaponsmith (shop)","City of Midgaard"

"00098","1","a staff of sleep","held","Wg17","","","","","","","5x Sleep","111111111111111111","Frobozz's shopkeeper (shop)","Rome"

"00099","1","a strong length of rope","about waist","Wg9","AC-3","","","","","","Dex+1","111111111111111111","the bespectacled storekeeper (shop)","Geldenrock"

"00100","1","a sturdy iron shield","as shield","Wg5","AC-5","","","MR-2","","","SPh-2","111111111111111111","the mighty beholder","Thalos"

"00101","1","a thick wooly blanket","about body","Wg4","AC-3","","","","","","","111111111111111111","the bespectacled storekeeper (shop)","Geldenrock"

"00102","1","a thumbscrew","on finger","Wg1","","","","","","","Str-2 Con-2 Cha-2","111001110011111111","Brother John","Tynstri"

"00103","1","a training sword","wielded","Wg7","DD1d4 HR-2","","","","","","","111111111111111111","Mick","King Welmar's Castle"

"00104","1","a Troll gang jacket","on body","Wg2","AC-5","","","","","","","111111111111111111","a gang member","Godforsaken Slum (PKOK)"

"00105","1","a troll signet ring","on finger","Wg1","AC-4","","","","","","Str+1","111111111111111111","a gang member","Godforsaken Slum (PKOK)"

"00106","1","a tuxedo","on body","Wg3","AC-2","","","","","","","111111111111111111","the Tailor (shop)","City of Midgaard"

"00107","1","a very studly leather vest","on body","Wg3","AC-6","","","","","","Con+1","111111111111111111","the studly dragon","Tynstri"

"00108","1","a wand made of invisible stuff","held","Wg1","","","","","","","4xInvisibility","111111111111111111","Gemima (shop)","Geldenrock"

"00109","1","a wand of invisibility","held","Wg2","","","","","","","2xInvisibility","111111111111111111","the Wizard (shop)","City of Midgaard"

"00110","1","a wedding dress","on body","Wg3","AC-2","","","","","","","111111111111111111","the Tailor (shop)","City of Midgaard"

"00111","1","a whisper light green gown","on body","Wg1","AC-3","","","","","","SPh+5 Int+2 Cha+2 AE","110111001110101011","the dryad","Tynstri"

"00112","1","a white leather pants","on legs","Wg3","AC-6","","","","","","","111111111111111111","the gateguard","Tynstri"

"00113","1","a white tunic embellished with gold braid","on body","Wg3","AC-7","","","","","","","111111111111111111","the gateguard","Tynstri"

"00114","1","a wooden club","wielded","Wg3","DD1d3","","","","","","","111110111011011101","the Weaponsmith (shop)","City of Midgaard"

"00115","1","a wooden spoon","wielded","Wg1","DD1d6","","","","","","","111111111111111111","the cook","Geldenrock"

"00116","1","a wristlet of many colors","around wrist","Wg1","AC-1","","","","","","Con+1","111111111111111111","Jemara","Tynstri"

"00117","1","a yak-skin rucksack","about body","Wg12","","","","","","","Cap+173","111111111111111111","the bespectacled storekeeper (shop)","Geldenrock"

"00118","1","an elven ranger's longbow","wielded","Wg1","DD3d5 HR+3 DR+1","","","","","","","001010001000010000","the elven ranger","Heavy Forest"

"00119","1","an incandescent blue stone","held","Wg10","","","","","","","Wis+1","111111111111111111","the lamia","Thalos"

"00120","1","an iron girth","about waist","Wg6","AC-4","","","","","","","111111111111111111","East wing of the city hall (the glass cabinet)","Thalos"

"00121","1","an Ogre gang jacket","on body","Wg2","AC-5","","","","","","","111111111111111111","a gang member","Godforsaken Slum (PKOK)"

"00122","1","an orange staff","held","Wg26","","","","","","","1xCat Eyes","111111111111111111","Gemima (shop)","Geldenrock"

"00123","1","Anastasia","as shield","Wg3","AC-3","","","","","","Cha+2","111111111111111111","Annie's under-the-bed monster","Tynstri"

"00124","1","boots with very sharp high heels","on feet","Wg4","AC-3 DR+1","","","","","","Dex-1","111111111111111111","Jemara","Tynstri"

"00125","1","bottled essence of glowworm","as light","Wg5","","","","","","","","111111111111111111","Seymour (shop)","Tynstri"

"00126","1","comfortable leather gloves","on hands","Wg2","AC-2","","","","","","Str+1","111111111111111111","a bruiser","Godforsaken Slum (PKOK)"

"00127","1","dark chainmail hood","on head","Wg7","AC-5","","","","","","","001110101001010100","Jen Boaden the armourer (shop)","Geldenrock"

"00128","1","dark chainmail leggings","on legs","Wg8","AC-6","","","","","","","001110101001010100","Jen Boaden the armourer (shop)","Geldenrock"

"00129","1","dark chainmail sleeves","on arms","Wg8","AC-6","","","","","","","001110101001010100","Jen Boaden the armourer (shop)","Geldenrock"

"00130","1","dark chainmail smock","on body","Wg15","AC-5","","","","","","","001110101001010100","Jen Boaden the armourer (shop)","Geldenrock"

"00131","1","Lady J's jewel casket","held","Wg1","","","","","","","Cap+49","111111111111111111","Lady J's personal dresser","Dwarf 'n' Glob Iron Mill"

"00132","1","mining pick","wielded","Wg9","DD2d3","","","","","","","111111111111111111","the dwarven mineworker","Dwarf 'n' Glob Iron Mill"

"00133","1","spiked heeled boots","on feet","Wg4","AC-3 DR+1","","","","","","Dex-1","111111111111111111","a doll","Godforsaken Slum (PKOK)"

"00134","1","Sunshine's slippers","on feet","Wg2","AC-3 HR+1","","","","","","AE","111111111111111111","Sunshine","Tynstri"

"00135","1","the branch","wielded","Wg3","DD2d4","","","","","","Str+1","111111111111111111","the rat","Dirt Path"

"00136","1","the curling iron","wielded","Wg2","DD2d7","","","","Hp+10","","Cha+3","111111111111111111","the farmer's daughter","Dirt Path"

"00137","1","the curse of the mummy","held","Wg1","","","","","Hp-50","","Str-3 Dex-3 Con-3 (NoRent)","111111111111111111","Ramses the Damned","Great Pyramid"

"00138","1","the frying pan","wielded","Wg5","DD2d5 HR+1","","","","","","","111111111111111111","the farmer's wife","Dirt Path"

"00139","1","the hoe","wielded","Wg1","DD3d4","","","","","","","111111111111111111","the farmer","Dirt Path"

"00140","1","whispering slippers","on feet","Wg2","AC-2","","","","","","Dex+2 +Hide +Sneak","111111111111111111","Murmer Flightfoot","Geldenrock"

"00141","2","a tar block","held","Wg50","","","","","Mv-20","","SPh-5","111111111111111111","Fritz (shop)","Dwarfen Undermountain Harbour"

"00142","2","some Leisure Trousers","on legs","Wg6","","","","","","","Arm-4 Dex+1 Cha+2","111111111111111111","Fritz (shop)","Dwarfen Undermountain Harbour"

"00143","2","some oil","held","Wg4","","","","","","","SPh-15","111111111111111111","Fritz (shop)","Dwarfen Undermountain Harbour"

"00144","3","a fork","wielded","Wg1","DD3d3 DR+3","","","","","","","111111111111111111","a dining man","Ma Glob's Dancing Parlor"

"00145","3","a knife","wielded","Wg1","DD3d3 HR+3","","","","","","","111111111111111111","a dining man","Ma Glob's Dancing Parlor"

"00146","3","a spoon","wielded","Wg1","DD3d3","","","","","","Dex+2 Con+2","111111111111111111","a dining man","Ma Glob's Dancing Parlor"

"00147","4","a bat ring","on finger","Wg2","AC-3","","","","Mv+45","","","111111111111111111","the chief gnome","Gnome Village"

"00148","4","a hammer","wielded","Wg13","DD2d6","","","","","","","111001110010011100","Hagbard the Helpless","Dwarf 'n' Glob Iron Mill"

"00149","4","a kopesh sword","wielded","Wg13","DD3d3","","","","","","","011011110011011101","the Minotaur Citizen","Mahn-Tor"

"00150","4","a pair of gnome boots","on feet","Wg12","AC-12","","","","Mv+20","","","111111111111111111","a gnome armourer (shop)","Gnome Village"

"00151","4","an amulet","around neck","Wg2","","","","","","","Con+2","111111111111111111","the myconoid shaman","Myconoid Temple"

"00152","4","the shepherd's crook","wielded","Wg8","DD2d6 HR-1 DR+2","","","","","","","111111111111111111","the shepherd","Ultima"

"00153","5","a banana yellow bandana","on head","Wg1","AC-3","","","MR+2","","","","111111111111111111","the elven woman","Tynstri"

"00154","5","a bead necklace","around neck","Wg8","AC-3 HR+1","","","","","","","111111111111111111","the chief gnome","Gnome Village"

"00155","5","a black bandana","on head","Wg1","AC-3","","","","","","","111111111111111111","the shadow","Tynstri"

"00156","5","a black metal arm plates","on arms","Wg7","AC-7","","","","","","","011100110011010101","the troglodyte chief","Catacombs"

"00157","5","a black metal breast plate","on body","Wg10","AC-8","","","","","","","011100110011010101","the troglodyte chief","Catacombs"

"00158","5","a black metal gauntlets","on hands","Wg3","AC-7","","","","","","","011100110011010101","the troglodyte chief","Catacombs"

"00159","5","a black metal helm","on head","Wg7","AC-7","","","","","","","011100110011010101","the troglodyte chief","Catacombs"

"00160","5","a black metal leg plates","on legs","Wg6","AC-7","","","","","","","011100110011010101","the troglodyte chief","Catacombs"

"00161","5","a bright blue bandana","on head","Wg1","AC-3","","","","","","","111111111111111111","Sneaker","Tynstri"

"00162","5","a clean white bandana","on head","Wg1","AC-5","","","","","","OG","111111111111111111","Brother John","Tynstri"

"00163","5","a commoner's longsword","wielded","Wg12","DD1d8 HR+1 DR+1","","","","","","","111111111111111111","the Drow commoner","Drow Underground City"

"00164","5","a feather","held","Wg1","","","","","","","8xFly","111111111111111111","Elmer (shop)","Tynstri"

"00165","5","a forest green bandana","on head","Wg1","AC-3","","","","","","","111111111111111111","the wild-eyed elf","Tynstri"

"00166","5","a glowing orange bandana","on head","Wg1","AC-3","","","","","","","111111111111111111","Tweaker","Tynstri"

"00167","5","a gnome belt","about waist","Wg5","AC-3","","","","","","","111111111111111111","a gnome armourer (shop)","Gnome Village"

"00168","5","a hot pink bandana","on head","Wg1","AC-3","","","","","","","111111111111111111","the punk bunny","Tynstri"

"00169","5","a long dagger","wielded","Wg6","DD3d4","","","","","","(BStab)","111011110111111111","a gnome weaponsmith (shop)","Gnome Village"

"00170","5","a pair of sturdy leather gloves","on hands","Wg2","AC-3","","","","","","","111111111111111111","a gnome armourer (shop)","Gnome Village"

"00171","5","a pearl studded collar","around neck","Wg3","AC-5","","","","","","Int+1 Wis+1","111111111111111111","Bluecat","Tynstri"

"00172","5","a samurai bracer","around wrist","Wg2","AC-2 HR+1 DR+1","","","","","","AE","111111111111111111","a Samurai Apprentice","Samurai Tower"

"00173","5","a serpentine wristguard","around wrist","Wg2","AC-2 HR+1 DR+1","","","","","","","111111111111111111","the mighty beholder","Thalos"

"00174","5","a shovel","wielded","Wg16","DD1d17","","","","","","","111111101011011101","?","?"

"00175","5","a small bright green hat","on head","Wg1","AC-10","","","","","","Age-15 Arm-2","111111111111111111","the Matron Mother","Drow Underground City"

"00176","5","a soft dark green velvet hat with big red rose","on head","Wg1","AC-8","","","","","","Cha+2","111111111111111111","the hat seller (shop)","Elysium Faire"

"00177","5","a strip of willow bark","held","Wg4","","","","","","","5xCure Light","111111111111111111","Climbing a tree (ground)","Tynstri"

"00178","5","a teensy weensy bikini","on body","Wg1","AC-1","","","MR+5","","","Dex+1 Cha+6","111111111111111111","Veerle gnome","Dwarf 'n' Glob Iron Mill"

"00179","5","a tempered sword","wielded","Wg16","DD3d8 HR-2","","","","","","","111111111111111111","Titus's shopkeeper (shop)","Rome"

"00180","5","a very sharp knife","wielded","Wg9","DD8d1 HR+3","","","","","","Dex+2 (BStab)","111111111111111111","Arachnos","Arachnos"

"00181","5","a wand of missiles","held","Wg4","","","","","","","5xMagic Missile","010111001100100010","a gnome scientist (shop)","Gnome Village"

"00182","5","mining helmet","on head","Wg4","AC-4","","","","","","","111111111111111111","the dwarven mineworker","Dwarf 'n' Glob Iron Mill"

"00183","5","the High Sheriff's Badge of Office","around neck","Wg1","AC-5","","","","","","","111111111111111111","the High Sheriff of Stanneg","Stanneg"

"00184","6","a noble's longsword","wielded","Wg12","DD1d8 HR+2 DR+2","","","","","","","111111111111111111","the drow warrior noble","Drow Underground City"

"00185","6","a short sword","wielded","Wg6","DD2d5","","","","","","","111001110111111111","the dwarven peon","Dwarven Kingdom"

"00186","6","a sturdy pair of overalls","on body","Wg10","AC-7 HR+1","","","","","","Wis+1","111111111111111111","Elmer (shop)","Tynstri"

"00187","6","a Sunhat","on head","Wg0","","","","","","","","110111011110101011","a tourist","Dwarfen Undermountain Harbour"

"00188","6","a thick padded turban","on head","Wg15","","","","","","","Arm-1","111111111111111111","The main tent (a small wicker basket)","Nomad Camp"

"00189","6","a very long black leather skirt","on legs","Wg3","HR+1","","","","","","Arm-7 Wis+1 Cha+1 4xCharm Person","110111001110101011","Lisette","Tynstri"

"00190","6","highly polished white boots","on feet","Wg4","AC-6","","","","","","AE","111111111111111111","the gateguard","Tynstri"

"00191","7","a bronze belt","about waist","Wg5","AC-4 HR+1","","","","","","Str-2","111111111111111111","the citizen","Rome"

"00192","7","a harpoon","wielded","Wg5","DD3d4","","","","","","","111111111111111111","the burly blacksmith (shop)","Geldenrock"

"00193","7","a Roman combat helmet","on head","Wg25","AC-8 HR+1","","","","","","Dex-2","111110111011011101","the Roman warrior","Rome"

"00194","7","a silver and gold bracelet","around wrist","Wg14","AC-7 DR-2","","","","Mn+25","","","111111111111111111","the shopworker","Rome"

"00195","8","a bulla","around neck","Wg1","HR+4 DR-3","","","","","","","111111111111111111","the Roman warrior","Rome"

"00196","8","a glinting silver ring","on finger","Wg9","AC-5","","","","Hp+30","","","111111111111111111","?","?"

"00197","8","a pair of muddy boots","on feet","Wg10","AC-5","","","","Mv+15","","","111111111111111111","?","?"

"00198","8","a yellow and green ring","on finger","Wg1","AC-8","","","","","","Con+1 AG","111111111111111111","the orc","Moria Mountains"

"00199","8","the small mace","wielded","Wg6","DD2d6 DR+1","","","","","","","111111111111111111","the junior mindflayer","Midgaard Sewers"

"00200","9","a golden harp","held","Wg100","","","","","","","1xCall Lightning","111111111111111111","the lamia","Thalos"

"00201","9","a jade pendant","around neck","Wg30","","","","","","","Int+2 Wis+2","111111111111111111","the master scheduler","Rome"

"00202","9","a pair of Roman combat boots","on feet","Wg45","AC-8 DR-1","","","","","","Str+2","111110111011011101","the Roman warrior","Rome"

"00203","9","a sapphire ring","on finger","Wg20","AC-10 HR+2","","","","","","","111111111111111111","the priest","Rome"

"00204","9","a stiletto","wielded","Wg2","DD7d2 HR+4","","","","","","Arm+2 (BStab)","111111111111111111","a bruiser","Godforsaken Slum (PKOK)"

"00205","10","a bent longsword","wielded","Wg8","DD3d6","","","","","","","111111111111111111","a skeletal cityguard","Rage of the Gods"

"00206","10","a black bear fur","about body","Wg10","AC-6","","","","","","Con+1","111111111111111111","the black bear","Elven Forest of Namir"

"00207","10","a broad leather belt","about waist","Wg1","AC-4","","","","Mn+10","","","111111111111111111","the deft magician","Elysium Faire"

"00208","10","a broken sword","wielded","Wg10","DD4d5","","","","","","","111111111111111111","the Skeletal Warrior","Graveyard"

"00209","10","a crude pirate's cutlass","wielded","Wg14","DD5d4 HR+2 DR+3","","","","","","Cha-4","111111111111111111","the Stalking Pirate","Pirates of Silver Raven"

"00210","10","a deadly dagger","wielded","Wg5","DD4d3 HR+1 DR+3","","","","","","(evil) (BStab) AG","111001110110111111","the shadow","Tynstri"

"00211","10","a dwarven wedding ring","on finger","Wg1","AC-2 HR+1 DR+1","","","","","","","111111111111111111","Queen Gwandolyn the Dragonslayer","Dwarf 'n' Glob Iron Mill"

"00212","10","a gnome sword","wielded","Wg15","DD3d5","","","","","","","111001110111111111","a gnome weaponsmith (shop)","Gnome Village"

"00213","10","a golden dwarven ring","on finger","Wg1","HR+1 DR+1","","","","","","","111111111111111111","the dwarf guard","Dwarven Kingdom"

"00214","10","a green pointed wizard's hat","on head","Wg1","AC-10","","","","","","","111111111111111111","Slartiin","Shaalziran'dar"

"00215","10","a jar of yak horn polish","held","Wg1","","","","","","3xRegeneration","","111111111111111111","the yakherder","Dwarf 'n' Glob Iron Mill"

"00216","10","a long cylindrical tube","","Wg8","","","","","","","Cap+92","111111111111111111","the master scribe","High Tower of Sorcerery"

