ID,Min Level,Name,Slot,Weight,Combat Stats,Special Effects,Attributes,Magic Resistance,Health & Mana,Spells,Other Identifiers,Classes,Monster,Location
01091,105,a Red Velvet Cloak,about body,Wg30,AC-15,,,MR+15,Mn+50,,OE,001101100111001111,the Bloodthirster,Demon Empire
01092,105,a Ribcage Armor,on body,Wg100,AC-30,,,,Mn+225,,Cha-2 OE,000001000100100010,the Mistress of disgust,Demon Empire
01093,105,a Runic Ring of Sorrow,on finger,Wg6,AC-20 HR+3 DR+3,,,,,,OE,100000000010000000,Dark reaper,Demon Empire
01094,105,a Stone Axe,wielded,Wg30,DD7d9 HR+5 DR+16,,,,,,Str+3,000010000000010100,the Dethguard champion,Demon Empire
01096,105,an Aura of Souls,about body,Wg2,AC-7,,,,Hp+25 Mn+100,,OG,111111111111111111,the avenger,Demon Empire
01098,105,Belt of Skulls,about waist,Wg24,AC-15 HR+1 DR+1,,,,Mn+25,,OE,111001110110111111,the Emperor,Demon Empire
01099,105,Claymore,wielded,Wg30,DD8d9 HR+15 DR+20,,,,,,(bless) (2Hand) OG,000000000001000000,the avenger,Demon Empire
01100,105,Dark Shroud of Swirling Blackness,about body,Wg40,AC-10,,,MR+20,,,,111111111111111111,Cloaked death,Demon Empire
01102,105,Lashes of Darkness,wielded,Wg18,DD2d40 HR+10 DR+10,,,,,,,111111111111111111,Cloaked death,Demon Empire
01104,105,Shield of Everglowing Purity,as shield,Wg18,AC-15 HR+2 DR+2,,,,,,OG,000000000001000000,the avenger,Demon Empire
01105,105,the Badge of the Champion,around neck,Wg15,AC-20 HR+3 DR+3,,,,,,Str+3 OE,001000100001010100,the Dethguard champion,Demon Empire
01107,105,the Bowl of Souls,held,Wg10,,,,,,,5xPhantasmal Killer (NoRent),000001000100100010,the Empress,Demon Empire
01110,105,the Emperor's Sceptre,held,Wg28,DD15d5 HR+12 DR+8,,,,,,+Light OE,111110111011011101,the Emperor,Demon Empire
01113,105,the Soulsmasher,wielded,Wg35,DD10d9 HR+10 DR+10,,,MR+5,,,(2Hand) AG,001000000000000000,the demon knight,Demon Empire
01114,105,Three Headed Nightbringer,wielded,Wg20,DD20d2 HR+10 DR+10,,,,,,(BStab),111111111111111111,Cloaked Death,Demon Empire
01115,105,Unholy Blade of the Dark,wielded,Wg8,DD8d6 HR+12 DR+12,,,,,,(BStab) OE,100000000010000000,Dark reaper,Demon Empire
01116,105,Witchblade,wielded,Wg16,DD8d6 HR+12 DR+6,,,,,,(flaming) AG,110001010110101011,the Empress,Demon Empire
